Time [s], Intensity [dB],
0.348100, -5.216405,
0.348200, 23.903674,
0.348300, 39.811732,
0.348400, -29.006441,
0.348500, -3.488153,
0.348600, -38.348570,
0.348700, -27.796214,
0.348800, -77.129747,
0.348900, -18.092256,
0.349000, -48.729609,
0.349100, -46.260287,
0.349200, -14.232259,
0.349300, -49.990680,
0.349400, 20.277400,
0.349500, 112.443602,
0.349600, 46.832095,
0.349700, 4.503895,
0.349800, -0.037327,
0.349900, -9.277117,
0.350000, 2.693319,
0.350100, 2.753719,
0.350200, 23.978804,
0.350300, 52.007452,
0.350400, -0.816589,
0.350500, 15.883977,
0.350600, -11.311596,
0.350700, 43.104997,
0.350800, 26.475217,
0.350900, 26.706391,
0.351000, -1.084668,
0.351100, -28.760182,
0.351200, -39.541878,
0.351300, -22.097353,
0.351400, -37.533955,
0.351500, -10.552872,
0.351600, 10.131314,
0.351700, -28.787541,
0.351800, -5.366616,
0.351900, -14.829917,
0.352000, 52.654396,
0.352100, 49.830056,
0.352200, 40.985222,
0.352300, 119.978413,
0.352400, 7.262249,
0.352500, -14.543789,
0.352600, -33.005408,
0.352700, -45.680085,
0.352800, -20.089899,
0.352900, -19.332808,
0.353000, -60.196477,
0.353100, -45.046620,
0.353200, -49.582446,
0.353300, -27.168419,
0.353400, -45.606878,
0.353500, -57.050263,
0.353600, -52.339561,
0.353700, -12.485362,
0.353800, -48.259174,
0.353900, 19.430405,
0.354000, 38.979081,
0.354100, 82.655433,
0.354200, 88.389446,
0.354300, 94.377055,
0.354400, 93.185887,
0.354500, 72.872232,
0.354600, 121.673318,
0.354700, 19.321625,
0.354800, 42.236129,
0.354900, -17.331977,
0.355000, -34.708295,
0.355100, -46.204653,
0.355200, -31.274291,
0.355300, -23.785663,
0.355400, -19.656865,
0.355500, -62.009074,
0.355600, -29.302319,
0.355700, -45.004224,
0.355800, -55.097510,
0.355900, -57.920745,
0.356000, -13.885266,
0.356100, -36.448789,
0.356200, -3.510533,
0.356300, 25.568162,
0.356400, 38.139630,
0.356500, 17.224785,
0.356600, 10.839541,
0.356700, 29.357362,
0.356800, -28.770993,
0.356900, 5.895356,
0.357000, -16.413144,
0.357100, 47.701097,
0.357200, 38.123354,
0.357300, 22.093740,
0.357400, 26.958034,
0.357500, 67.689961,
0.357600, 40.782988,
0.357700, 17.418168,
0.357800, -13.315486,
0.357900, -17.856647,
0.358000, -6.971647,
0.358100, -40.590456,
0.358200, 5.999442,
0.358300, 0.348250,
0.358400, 60.590987,
0.358500, -14.998941,
0.358600, -20.368367,
0.358700, -61.558538,
0.358800, -30.404409,
0.358900, -19.681993,
0.359000, -64.931063,
0.359100, -80.251507,
0.359200, -39.636332,
0.359300, -54.460478,
0.359400, -47.205867,
0.359500, -71.045309,
0.359600, 7.348527,
0.359700, 106.629503,
0.359800, -22.407826,
0.359900, 10.581977,
0.360000, -14.901042,
0.360100, -37.941988,
0.360200, -21.128205,
0.360300, 32.848210,
0.360400, 88.763760,
0.360500, 42.993689,
0.360600, -16.044017,
0.360700, 7.289356,
0.360800, -21.815165,
0.360900, 78.847217,
0.361000, 23.295176,
0.361100, 2.411611,
0.361200, -0.958979,
0.361300, -48.082956,
0.361400, 29.310399,
0.361500, -13.494837,
0.361600, -30.006293,
0.361700, -38.346828,
0.361800, -19.070849,
0.361900, -25.198998,
0.362000, 13.880550,
0.362100, -8.976979,
0.362200, 48.986599,
0.362300, 37.915553,
0.362400, 81.218432,
0.362500, 42.025458,
0.362600, -5.274822,
0.362700, -16.881915,
0.362800, -61.949665,
0.362900, -28.424869,
0.363000, -40.438156,
0.363100, -68.165422,
0.363200, -54.647275,
0.363300, -43.749260,
0.363400, -94.808506,
0.363500, 3.959035,
0.363600, -74.106312,
0.363700, -63.371509,
0.363800, -31.127431,
0.363900, -39.816388,
0.364000, 8.279075,
0.364100, 40.332599,
0.364200, 11.190072,
0.364300, 61.340320,
0.364400, 85.262845,
0.364500, 95.584409,
0.364600, 91.266506,
0.364700, 28.670040,
0.364800, 118.655252,
0.364900, 55.179886,
0.365000, -37.158113,
0.365100, -0.573790,
0.365200, -19.104148,
0.365300, -8.909325,
0.365400, -35.892495,
0.365500, -41.920244,
0.365600, -6.396770,
0.365700, -30.976931,
0.365800, -65.960280,
0.365900, -85.794114,
0.366000, -38.430805,
0.366100, -65.391005,
0.366200, -45.711557,
0.366300, -4.251007,
0.366400, 1.918360,
0.366500, 52.580368,
0.366600, -21.461706,
0.366700, 40.808916,
0.366800, -6.244481,
0.366900, -12.729695,
0.367000, -40.905575,
0.367100, 9.355522,
0.367200, 46.582336,
0.367300, 53.699853,
0.367400, 36.656297,
0.367500, 35.278048,
0.367600, 35.082440,
0.367700, 65.155105,
0.367800, 54.072145,
0.367900, 38.421242,
0.368000, 11.228462,
0.368100, 15.031029,
0.368200, 14.456249,
0.368300, 5.795045,
0.368400, 25.817133,
0.368500, 61.551294,
0.368600, -16.710412,
0.368700, -25.064776,
0.368800, -16.364981,
0.368900, -46.978997,
0.369000, -54.143550,
0.369100, -39.550975,
0.369200, -67.423716,
0.369300, -55.667606,
0.369400, -65.764683,
0.369500, -38.933039,
0.369600, -16.615544,
0.369700, -5.092066,
0.369800, 16.152267,
0.369900, 58.530684,
0.370000, 23.977276,
0.370100, -0.277065,
0.370200, 10.336328,
0.370300, -15.616520,
0.370400, 0.154301,
0.370500, 25.738546,
0.370600, 11.021367,
0.370700, -10.808516,
0.370800, -0.537363,
0.370900, -19.151114,
0.371000, 3.785871,
0.371100, 4.045804,
0.371200, 63.204935,
0.371300, 34.093181,
0.371400, -26.917976,
0.371500, 0.658694,
0.371600, -43.665191,
0.371700, -54.348160,
0.371800, -42.251733,
0.371900, -18.378468,
0.372000, -39.584521,
0.372100, -7.074871,
0.372200, 4.249982,
0.372300, 27.021429,
0.372400, 25.381422,
0.372500, 104.600454,
0.372600, 84.479424,
0.372700, -20.821359,
0.372800, 25.411946,
0.372900, -44.014650,
0.373000, -36.078765,
0.373100, -44.388241,
0.373200, -43.098421,
0.373300, -54.050106,
0.373400, -63.465165,
0.373500, -44.380127,
0.373600, -28.339446,
0.373700, -7.511230,
0.373800, -37.260817,
0.373900, -6.626320,
0.374000, -17.492313,
0.374100, -21.706401,
0.374200, 26.333459,
0.374300, 17.810448,
0.374400, 57.843577,
0.374500, 77.297806,
0.374600, 183.905541,
0.374700, 90.852812,
0.374800, 46.333145,
0.374900, 58.615071,
0.375000, 163.793180,
0.375100, 33.998823,
0.375200, 1.434840,
0.375300, 15.627271,
0.375400, -74.166411,
0.375500, -37.433209,
0.375600, -37.855794,
0.375700, -22.054492,
0.375800, -16.381857,
0.375900, -70.854867,
0.376000, -35.624287,
0.376100, -25.349718,
0.376200, -59.003248,
0.376300, -27.404256,
0.376400, 1.496487,
0.376500, -3.405503,
0.376600, 85.626175,
0.376700, -11.445484,
0.376800, -21.798693,
0.376900, -38.717530,
0.377000, -77.854540,
0.377100, -8.305833,
0.377200, -7.629497,
0.377300, 7.600401,
0.377400, 19.048142,
0.377500, 11.986782,
0.377600, 51.454771,
0.377700, 36.686100,
0.377800, 22.369675,
0.377900, 36.976699,
0.378000, 92.620898,
0.378100, 62.919870,
0.378200, -19.209170,
0.378300, 30.080292,
0.378400, -3.775835,
0.378500, -2.470806,
0.378600, 20.254321,
0.378700, 54.783384,
0.378800, 4.839786,
0.378900, -35.703364,
0.379000, -21.090264,
0.379100, -77.391658,
0.379200, -19.438543,
0.379300, -53.744085,
0.379400, -33.827130,
0.379500, -45.030785,
0.379600, -13.001699,
0.379700, -38.558010,
0.379800, -9.851982,
0.379900, -37.491211,
0.380000, 1.135569,
0.380100, 88.135638,
0.380200, 52.320763,
0.380300, 11.903977,
0.380400, 36.794913,
0.380500, -5.690636,
0.380600, 33.876043,
0.380700, 45.975108,
0.380800, 27.845780,
0.380900, -5.230569,
0.381000, -15.189513,
0.381100, 22.972227,
0.381200, -39.801566,
0.381300, 14.783037,
0.381400, 64.510913,
0.381500, 2.712230,
0.381600, 23.723912,
0.381700, 7.923065,
0.381800, -13.665825,
0.381900, -61.803510,
0.382000, -42.407337,
0.382100, -52.923715,
0.382200, -25.127779,
0.382300, 17.639079,
0.382400, -20.977161,
0.382500, 27.634484,
0.382600, 42.082572,
0.382700, 108.838215,
0.382800, 35.620392,
0.382900, 4.946719,
0.383000, -0.211933,
0.383100, -80.226732,
0.383200, -32.459188,
0.383300, -59.664348,
0.383400, -65.461730,
0.383500, -8.788013,
0.383600, 0.540247,
0.383700, -30.586820,
0.383800, -57.066532,
0.383900, -40.251366,
0.384000, -54.718211,
0.384100, -29.941837,
0.384200, 10.265688,
0.384300, 1.260796,
0.384400, 8.575952,
0.384500, 33.016572,
0.384600, 55.140688,
0.384700, 156.090844,
0.384800, 167.882696,
0.384900, 78.522446,
0.385000, 69.217958,
0.385100, 55.809096,
0.385200, 67.683122,
0.385300, 1.159545,
0.385400, 8.348466,
0.385500, 1.421027,
0.385600, -52.092342,
0.385700, -50.743917,
0.385800, -13.354095,
0.385900, -15.196816,
0.386000, -56.907384,
0.386100, -32.004370,
0.386200, -31.678331,
0.386300, -19.636384,
0.386400, -33.611602,
0.386500, -34.238172,
0.386600, -4.843946,
0.386700, -3.108317,
0.386800, 2.620417,
0.386900, -14.216879,
0.387000, -29.447349,
0.387100, 0.888089,
0.387200, -20.960871,
0.387300, -47.568788,
0.387400, -41.101331,
0.387500, 4.556917,
0.387600, -20.487251,
0.387700, -14.605145,
0.387800, 67.600641,
0.387900, 15.421012,
0.388000, 35.725331,
0.388100, 22.799041,
0.388200, 117.857214,
0.388300, 29.147118,
0.388400, 2.022134,
0.388500, 1.117180,
0.388600, 27.008282,
0.388700, 19.829154,
0.388800, 20.386228,
0.388900, -18.635116,
0.389000, -0.651343,
0.389100, -20.060306,
0.389200, -38.424449,
0.389300, 12.979021,
0.389400, -34.230830,
0.389500, -35.547266,
0.389600, -70.458194,
0.389700, -40.630000,
0.389800, -13.818219,
0.389900, -30.458814,
0.390000, -21.056535,
0.390100, 2.647364,
0.390200, -25.362114,
0.390300, 74.335598,
0.390400, 25.748282,
0.390500, 11.750541,
0.390600, 11.141361,
0.390700, 42.811994,
0.390800, 59.790377,
0.390900, 22.146722,
0.391000, 4.249573,
0.391100, 18.057675,
0.391200, -0.077491,
0.391300, -42.009886,
0.391400, 10.235806,
0.391500, 0.213494,
0.391600, 56.127192,
0.391700, 53.839203,
0.391800, -23.741177,
0.391900, -29.062847,
0.392000, -29.074326,
0.392100, -29.531661,
0.392200, -6.132733,
0.392300, -36.678498,
0.392400, 5.900443,
0.392500, 22.558635,
0.392600, -2.154272,
0.392700, 44.519493,
0.392800, 190.736142,
0.392900, 88.658648,
0.393000, 22.959084,
0.393100, -28.065914,
0.393200, 18.459318,
0.393300, -47.752168,
0.393400, -40.875805,
0.393500, -35.525801,
0.393600, -58.267423,
0.393700, -88.091295,
0.393800, -52.037354,
0.393900, -65.014652,
0.394000, -33.042599,
0.394100, -37.411166,
0.394200, -17.285556,
0.394300, -26.954470,
0.394400, 19.389996,
0.394500, -17.008922,
0.394600, -29.723281,
0.394700, 30.296087,
0.394800, 78.310225,
0.394900, 71.687728,
0.395000, 107.248248,
0.395100, 41.530207,
0.395200, 33.148735,
0.395300, 52.175092,
0.395400, 92.400503,
0.395500, 19.340593,
0.395600, -20.998144,
0.395700, -39.243791,
0.395800, -3.167580,
0.395900, -30.709221,
0.396000, -22.374589,
0.396100, -46.900543,
0.396200, -32.549839,
0.396300, -32.237216,
0.396400, -32.163247,
0.396500, -53.695404,
0.396600, -52.495085,
0.396700, 7.895822,
0.396800, -9.362133,
0.396900, 51.712328,
0.397000, -25.067019,
0.397100, -30.326089,
0.397200, -6.387138,
0.397300, -48.312867,
0.397400, -35.531037,
0.397500, -53.004197,
0.397600, -25.231963,
0.397700, 7.404793,
0.397800, 9.587282,
0.397900, 43.229949,
0.398000, 75.675547,
0.398100, -0.935710,
0.398200, 14.344872,
0.398300, 77.368821,
0.398400, 105.199050,
0.398500, 46.920986,
0.398600, 28.953961,
0.398700, 31.695391,
0.398800, 43.211683,
0.398900, 54.388866,
0.399000, 31.795439,
0.399100, -3.003850,
0.399200, -8.363773,
0.399300, -4.706537,
0.399400, -56.076240,
0.399500, -50.920445,
0.399600, -58.694390,
0.399700, -16.319705,
0.399800, -73.246515,
0.399900, -31.667858,
0.400000, -77.325559,
0.400100, -29.304717,
0.400200, -35.726597,
0.400300, 19.240751,
0.400400, 12.209718,
0.400500, 66.870058,
0.400600, 33.487187,
0.400700, 9.740486,
0.400800, 20.076177,
0.400900, 98.272469,
0.401000, -9.149638,
0.401100, 25.997339,
0.401200, -7.602900,
0.401300, -23.220679,
0.401400, -49.516905,
0.401500, -22.088967,
0.401600, -25.729667,
0.401700, -11.276832,
0.401800, 37.162898,
0.401900, 32.119502,
0.402000, 9.263710,
0.402100, 4.815005,
0.402200, -57.833519,
0.402300, -31.335802,
0.402400, -14.527378,
0.402500, -0.047927,
0.402600, 11.660054,
0.402700, 10.465892,
0.402800, 15.359699,
0.402900, 69.868070,
0.403000, 71.929345,
0.403100, 69.858658,
0.403200, 7.448141,
0.403300, 0.398255,
0.403400, -9.009647,
0.403500, -34.614572,
0.403600, -26.838216,
0.403700, -34.969366,
0.403800, -34.875367,
0.403900, -49.840230,
0.404000, -84.431698,
0.404100, -36.080040,
0.404200, -38.688893,
0.404300, -38.965809,
0.404400, -17.180550,
0.404500, -11.200396,
0.404600, -14.793332,
0.404700, -31.825538,
0.404800, 36.390074,
0.404900, 31.587538,
0.405000, 77.400700,
0.405100, 35.679268,
0.405200, 91.011896,
0.405300, 47.138145,
0.405400, 76.158130,
0.405500, 50.774868,
0.405600, 106.984893,
0.405700, 3.258251,
0.405800, 3.151584,
0.405900, -36.661465,
0.406000, -58.612745,
0.406100, -3.183306,
0.406200, -31.230562,
0.406300, -36.416513,
0.406400, -41.588239,
0.406500, -15.551387,
0.406600, -42.638170,
0.406700, -27.813343,
0.406800, -19.071088,
0.406900, -9.664497,
0.407000, 33.175805,
0.407100, 21.066471,
0.407200, -1.257862,
0.407300, -77.430997,
0.407400, -40.894294,
0.407500, -33.444380,
0.407600, -30.719546,
0.407700, 0.157759,
0.407800, -38.231043,
0.407900, -30.867379,
0.408000, -3.035876,
0.408100, 0.369023,
0.408200, 49.819721,
0.408300, 8.569122,
0.408400, 25.903840,
0.408500, 53.784253,
0.408600, 78.565586,
0.408700, 36.084689,
0.408800, 37.856404,
0.408900, 53.333863,
0.409000, 127.877520,
0.409100, 31.731301,
0.409200, -5.415712,
0.409300, -47.570306,
0.409400, -45.623482,
0.409500, -2.536428,
0.409600, -17.966998,
0.409700, -19.877559,
0.409800, -32.550655,
0.409900, -39.212088,
0.410000, -60.159242,
0.410100, -33.051468,
0.410200, -36.728878,
0.410300, -78.186920,
0.410400, 11.427154,
0.410500, 18.124151,
0.410600, 7.876923,
0.410700, 87.800600,
0.410800, 23.721281,
0.410900, 9.230481,
0.411000, 46.707060,
0.411100, 28.616367,
0.411200, 39.002169,
0.411300, 12.022538,
0.411400, -24.041780,
0.411500, -34.605243,
0.411600, 2.994990,
0.411700, -19.731567,
0.411800, -20.546486,
0.411900, 13.068963,
0.412000, 49.354583,
0.412100, 18.641901,
0.412200, 20.193190,
0.412300, 0.695746,
0.412400, 9.118770,
0.412500, -36.762885,
0.412600, 12.733534,
0.412700, -29.812337,
0.412800, -16.419636,
0.412900, 12.713702,
0.413000, 65.608704,
0.413100, 48.783782,
0.413200, 46.720759,
0.413300, 36.264336,
0.413400, 29.138203,
0.413500, -25.553091,
0.413600, -16.003514,
0.413700, -51.612287,
0.413800, -77.043909,
0.413900, -58.537892,
0.414000, -24.852616,
0.414100, -59.804963,
0.414200, -51.463175,
0.414300, -54.719789,
0.414400, -45.180762,
0.414500, 1.663950,
0.414600, -9.633931,
0.414700, -23.209081,
0.414800, -21.606681,
0.414900, 20.545788,
0.415000, -8.212151,
0.415100, 70.027493,
0.415200, 16.348595,
0.415300, 25.519425,
0.415400, 66.612672,
0.415500, 62.768444,
0.415600, 6.401728,
0.415700, 48.404518,
0.415800, 46.808180,
0.415900, 19.361644,
0.416000, 29.156132,
0.416100, -48.619155,
0.416200, -29.404755,
0.416300, -36.760254,
0.416400, -6.990305,
0.416500, -66.210051,
0.416600, -34.911164,
0.416700, -23.252717,
0.416800, -28.343314,
0.416900, -29.719314,
0.417000, 4.383609,
0.417100, 70.632071,
0.417200, -0.120504,
0.417300, -37.121025,
0.417400, -24.241312,
0.417500, -51.156702,
0.417600, -45.574564,
0.417700, -34.285479,
0.417800, -17.435565,
0.417900, -34.842937,
0.418000, -47.394342,
0.418100, -3.698850,
0.418200, 8.770799,
0.418300, 42.245935,
0.418400, 66.359678,
0.418500, 28.303356,
0.418600, 35.662921,
0.418700, -1.548458,
0.418800, 79.942679,
0.418900, 70.623920,
0.419000, 49.007907,
0.419100, 62.669182,
0.419200, 24.422758,
0.419300, 6.442113,
0.419400, 4.452237,
0.419500, -9.145018,
0.419600, -45.745933,
0.419700, -37.541341,
0.419800, -24.643606,
0.419900, -48.204229,
0.420000, -44.069779,
0.420100, -61.626214,
0.420200, -44.221280,
0.420300, -74.809240,
0.420400, -45.779075,
0.420500, -33.379316,
0.420600, 71.178563,
0.420700, -17.838305,
0.420800, 0.872575,
0.420900, 49.368399,
0.421000, 62.278377,
0.421100, 23.122741,
0.421200, 41.307363,
0.421300, 12.463836,
0.421400, -12.942063,
0.421500, -1.911699,
0.421600, 12.257086,
0.421700, -64.157309,
0.421800, -17.230380,
0.421900, 12.042770,
0.422000, -1.018263,
0.422100, 52.611500,
0.422200, 0.895384,
0.422300, 30.551807,
0.422400, 11.899859,
0.422500, 8.735047,
0.422600, 14.279815,
0.422700, 22.450535,
0.422800, -30.613556,
0.422900, -7.078570,
0.423000, 7.769851,
0.423100, 23.612552,
0.423200, 69.728632,
0.423300, 36.163910,
0.423400, 1.431871,
0.423500, 37.976531,
0.423600, -7.068425,
0.423700, 0.737080,
0.423800, -44.076968,
0.423900, -10.377008,
0.424000, -69.715870,
0.424100, -36.882319,
0.424200, -61.019708,
0.424300, -52.876062,
0.424400, -46.309150,
0.424500, -13.125972,
0.424600, -41.327600,
0.424700, -38.957754,
0.424800, -49.112675,
0.424900, -34.590726,
0.425000, -1.310398,
0.425100, 11.005542,
0.425200, 137.071730,
0.425300, -5.106316,
0.425400, -5.093783,
0.425500, 12.316684,
0.425600, 44.130937,
0.425700, 58.362395,
0.425800, 32.900196,
0.425900, 9.849738,
0.426000, 36.556059,
0.426100, 27.170902,
0.426200, 8.958150,
0.426300, 18.381052,
0.426400, -28.527915,
0.426500, -22.503499,
0.426600, -50.786127,
0.426700, -55.523184,
0.426800, -18.344685,
0.426900, -49.559525,
0.427000, -54.596855,
0.427100, 25.492571,
0.427200, 37.714659,
0.427300, 13.251807,
0.427400, -6.042963,
0.427500, -39.075577,
0.427600, -58.418691,
0.427700, -5.017032,
0.427800, -27.472259,
0.427900, -33.795440,
0.428000, -33.229691,
0.428100, -19.928550,
0.428200, -1.342903,
0.428300, -9.456713,
0.428400, 10.361088,
0.428500, 33.541372,
0.428600, 50.225752,
0.428700, 31.092462,
0.428800, 8.711326,
0.428900, 61.152162,
0.429000, 25.810468,
0.429100, 89.845245,
0.429200, 77.875213,
0.429300, 42.316895,
0.429400, 42.938276,
0.429500, -11.203700,
0.429600, -37.663571,
0.429700, -33.366483,
0.429800, -14.815537,
0.429900, -29.540325,
0.430000, -40.394093,
0.430100, -35.761268,
0.430200, -71.022488,
0.430300, -53.169763,
0.430400, -36.829659,
0.430500, -0.248164,
0.430600, -36.790596,
0.430700, -23.595726,
0.430800, -6.057522,
0.430900, 0.614012,
0.431000, 42.396106,
0.431100, 61.902542,
0.431200, 66.542675,
0.431300, 68.777458,
0.431400, 15.999674,
0.431500, 10.789550,
0.431600, 7.227270,
0.431700, 21.294738,
0.431800, -46.150675,
0.431900, -46.316097,
0.432000, -6.245159,
0.432100, -24.866557,
0.432200, -15.059117,
0.432300, -24.188555,
0.432400, 29.720314,
0.432500, 47.831379,
0.432600, -8.622641,
0.432700, -6.587843,
0.432800, -54.563530,
0.432900, 2.757755,
0.433000, 24.954313,
0.433100, 8.877993,
0.433200, 24.916539,
0.433300, 98.658602,
0.433400, 41.888610,
0.433500, 11.979318,
0.433600, 39.919775,
0.433700, 70.354124,
0.433800, 10.137522,
0.433900, -37.401805,
0.434000, -59.241603,
0.434100, -51.491491,
0.434200, -74.130488,
0.434300, -28.299744,
0.434400, -75.379981,
0.434500, -6.395726,
0.434600, -77.260190,
0.434700, -60.817785,
0.434800, -41.522807,
0.434900, -8.340699,
0.435000, -21.612822,
0.435100, -57.493175,
0.435200, -27.494577,
0.435300, 104.014141,
0.435400, 16.395086,
0.435500, 11.372521,
0.435600, -1.697363,
0.435700, 51.448223,
0.435800, 23.781497,
0.435900, 51.798336,
0.436000, 12.872975,
0.436100, 11.204774,
0.436200, 96.114197,
0.436300, 60.194360,
0.436400, 11.517064,
0.436500, -1.760575,
0.436600, -3.022151,
0.436700, -47.333391,
0.436800, -42.929911,
0.436900, -0.413079,
0.437000, -5.728386,
0.437100, -19.895667,
0.437200, -36.751475,
0.437300, -1.767491,
0.437400, 51.026660,
0.437500, -29.320081,
0.437600, -4.490490,
0.437700, -17.415591,
0.437800, -15.864538,
0.437900, -25.347720,
0.438000, -76.996415,
0.438100, -38.782480,
0.438200, -15.530852,
0.438300, -5.359670,
0.438400, -17.472147,
0.438500, -1.084744,
0.438600, -3.007416,
0.438700, 9.177423,
0.438800, 85.853943,
0.438900, 10.257243,
0.439000, 18.224008,
0.439100, 46.374740,
0.439200, 79.494399,
0.439300, 115.684969,
0.439400, 119.349399,
0.439500, 18.983284,
0.439600, 23.259222,
0.439700, -7.239418,
0.439800, 6.847821,
0.439900, -51.361273,
0.440000, 18.990115,
0.440100, -43.592484,
0.440200, -84.641444,
0.440300, -37.153309,
0.440400, -47.563888,
0.440500, -13.104935,
0.440600, -49.529274,
0.440700, -62.368367,
0.440800, -32.815672,
0.440900, -65.897911,
0.441000, 2.529182,
0.441100, -20.090959,
0.441200, 43.805892,
0.441300, 63.120059,
0.441400, 170.708791,
0.441500, 77.194559,
0.441600, 13.573792,
0.441700, 8.824770,
0.441800, -57.083513,
0.441900, -31.364680,
0.442000, -24.943980,
0.442100, -57.915369,
0.442200, -42.950016,
0.442300, -23.179358,
0.442400, -13.852829,
0.442500, -21.002100,
0.442600, 40.438309,
0.442700, 27.548962,
0.442800, 12.868767,
0.442900, -18.906731,
0.443000, -40.244978,
0.443100, 0.845794,
0.443200, 3.252090,
0.443300, 20.947244,
0.443400, 136.933158,
0.443500, 16.079522,
0.443600, -26.847467,
0.443700, 24.014944,
0.443800, 40.718448,
0.443900, 94.239070,
0.444000, 4.201813,
0.444100, -10.378837,
0.444200, -51.583201,
0.444300, -85.411563,
0.444400, -55.219032,
0.444500, -52.096650,
0.444600, -22.429349,
0.444700, -56.588590,
0.444800, -58.074027,
0.444900, -37.319687,
0.445000, -46.671482,
0.445100, -19.383655,
0.445200, -14.600362,
0.445300, -2.782389,
0.445400, 32.241929,
0.445500, 28.883877,
0.445600, 30.313679,
0.445700, -1.328278,
0.445800, 24.662049,
0.445900, -15.935606,
0.446000, 19.176947,
0.446100, 90.626543,
0.446200, 18.463506,
0.446300, 40.320593,
0.446400, 25.127249,
0.446500, 39.280125,
0.446600, 3.578095,
0.446700, 9.214702,
0.446800, 13.077499,
0.446900, -16.203830,
0.447000, 7.081610,
0.447100, -48.932757,
0.447200, -8.410094,
0.447300, -19.685886,
0.447400, -25.724354,
0.447500, 18.819326,
0.447600, 4.435284,
0.447700, -35.739266,
0.447800, -22.214700,
0.447900, -48.787367,
0.448000, -39.245319,
0.448100, -72.470110,
0.448200, -46.597096,
0.448300, -5.098388,
0.448400, -47.645387,
0.448500, -12.162975,
0.448600, -43.836477,
0.448700, -38.672757,
0.448800, -10.040332,
0.448900, -5.945181,
0.449000, 68.279614,
0.449100, 61.987539,
0.449200, 33.208509,
0.449300, 28.553824,
0.449400, 49.340997,
0.449500, 218.545594,
0.449600, 39.807538,
0.449700, -3.840133,
0.449800, 39.304221,
0.449900, -18.156733,
0.450000, -19.742972,
0.450100, -28.045122,
0.450200, -15.281945,
0.450300, -41.090764,
0.450400, -42.834482,
0.450500, -34.806861,
0.450600, -38.399401,
0.450700, -70.861314,
0.450800, -45.999387,
0.450900, -47.675384,
0.451000, -26.442658,
0.451100, -30.820714,
0.451200, 10.160661,
0.451300, -13.333961,
0.451400, 34.483571,
0.451500, 129.372064,
0.451600, 70.206685,
0.451700, 26.776356,
0.451800, -19.081460,
0.451900, 3.006941,
0.452000, -24.051119,
0.452100, 0.976900,
0.452200, -38.180723,
0.452300, 19.868236,
0.452400, -34.495065,
0.452500, -16.272638,
0.452600, -16.783387,
0.452700, 8.852198,
0.452800, -22.443460,
0.452900, 100.059759,
0.453000, -22.241312,
0.453100, -10.750338,
0.453200, 0.246259,
0.453300, 23.246228,
0.453400, 19.498878,
0.453500, 68.136749,
0.453600, 27.214568,
0.453700, -7.542235,
0.453800, -8.030664,
0.453900, -16.785751,
0.454000, 53.936942,
0.454100, 13.590239,
0.454200, 4.395115,
0.454300, -6.992692,
0.454400, -28.255586,
0.454500, -25.816956,
0.454600, -19.363479,
0.454700, -51.693960,
0.454800, -77.377884,
0.454900, -4.559542,
0.455000, -14.048975,
0.455100, 0.626260,
0.455200, -18.219352,
0.455300, 3.063223,
0.455400, -40.380366,
0.455500, 41.111784,
0.455600, 6.684220,
0.455700, 8.899508,
0.455800, 0.724296,
0.455900, 24.938970,
0.456000, -13.663574,
0.456100, -13.332946,
0.456200, 36.269803,
0.456300, 132.704268,
0.456400, 49.572007,
0.456500, 25.605176,
0.456600, 82.609240,
0.456700, 45.096992,
0.456800, -5.008234,
0.456900, 0.778448,
0.457000, 8.679553,
0.457100, -22.510793,
0.457200, -41.871246,
0.457300, -38.114694,
0.457400, -7.662203,
0.457500, -9.794216,
0.457600, 115.511067,
0.457700, -10.041542,
0.457800, -23.767645,
0.457900, -13.095140,
0.458000, -53.115638,
0.458100, -43.040638,
0.458200, -25.131844,
0.458300, -60.505038,
0.458400, -35.599449,
0.458500, -61.422218,
0.458600, -57.635191,
0.458700, -19.391738,
0.458800, -29.425884,
0.458900, 4.142973,
0.459000, -32.364015,
0.459100, 22.026482,
0.459200, 111.420392,
0.459300, 45.400231,
0.459400, 80.758535,
0.459500, 70.566403,
0.459600, 126.944289,
0.459700, 151.664718,
0.459800, 54.836892,
0.459900, 35.398546,
0.460000, 24.768973,
0.460100, -51.117008,
0.460200, 0.126761,
0.460300, -37.998572,
0.460400, 2.753215,
0.460500, -33.792002,
0.460600, -12.782367,
0.460700, -20.318981,
0.460800, -56.140312,
0.460900, -50.432075,
0.461000, -68.096140,
0.461100, -25.996797,
0.461200, -25.671509,
0.461300, -14.890432,
0.461400, -16.438155,
0.461500, -43.323787,
0.461600, 50.095894,
0.461700, 98.337738,
0.461800, 51.330158,
0.461900, 25.407392,
0.462000, 4.412153,
0.462100, -12.304152,
0.462200, -22.019568,
0.462300, -2.188011,
0.462400, -51.327344,
0.462500, -8.953191,
0.462600, -11.306622,
0.462700, -21.311402,
0.462800, -23.644426,
0.462900, 26.654934,
0.463000, 5.807257,
0.463100, 88.030185,
0.463200, -6.471964,
0.463300, -8.960602,
0.463400, 6.601200,
0.463500, 12.677188,
0.463600, 17.821712,
0.463700, 63.779346,
0.463800, 33.718942,
0.463900, 4.022150,
0.464000, 17.127282,
0.464100, 22.414446,
0.464200, 0.155092,
0.464300, 73.847849,
0.464400, -20.275595,
0.464500, -35.442385,
